amfi_code,date,nav
120841,2023-10-25,"3,760,122"
120841,2023-10-26,"3,749,078"
120841,2023-10-27,"3,733,562"
120841,2023-10-30,"3,754,881"
120841,2023-10-31,"3,762,127"
120841,2023-11-01,"3,789,259"
120841,2023-11-02,"3,774,304"
120841,2023-11-03,"382,222"
120841,2023-11-06,"3,821,854"
120841,2023-11-07,"3,847,321"
120841,2023-11-08,"3,890,102"
120841,2023-11-09,"3,930,575"
120841,2023-11-10,"3,945,137"
120841,2023-11-13,"3,975,798"
120841,2023-11-14,"4,039,421"
120841,2023-11-15,"4,059,853"
120841,2023-11-16,"4,035,894"
120841,2023-11-17,"4,058,793"
120841,2023-11-20,"4,059,553"
120841,2023-11-21,"3,978,406"
120841,2023-11-22,"399,671"
120841,2023-11-23,"4,002,888"
120841,2023-11-24,"4,046,008"
120841,2023-11-27,"4,021,405"
120841,2023-11-28,"3,970,405"
120841,2023-11-29,"3,978,368"
120841,2023-11-30,"3,993,789"
120841,2023-12-01,"3,999,158"
120841,2023-12-04,"4,001,952"
120841,2023-12-05,"3,966,456"
120841,2023-12-06,"3,963,643"
120841,2023-12-07,"3,953,522"
120841,2023-12-08,"3,993,161"
120841,2023-12-11,"4,008,609"
120841,2023-12-12,"4,000,857"
120841,2023-12-13,"4,064,243"
120841,2023-12-14,"4,056,709"
120841,2023-12-15,"4,078,817"
120841,2023-12-18,"4,074,919"
120841,2023-12-19,"4,136,095"
120841,2023-12-20,414.14
120841,2023-12-21,"4,147,794"
120841,2023-12-22,"4,144,818"
120841,2023-12-25,"415,415"
120841,2023-12-26,"4,200,496"
120841,2023-12-27,"4,234,131"
120841,2023-12-28,"4,237,365"
120841,2023-12-29,"4,303,643"
120841,2024-01-01,"4,339,142"
120841,2024-01-02,"4,324,637"
120841,2024-01-03,"4,274,514"
120841,2024-01-04,"4,261,095"
120841,2024-01-05,"4,278,864"
120841,2024-01-08,"4,303,679"
120841,2024-01-09,"4,357,823"
120841,2024-01-10,"4,318,186"
120841,2024-01-11,"4,303,714"
120841,2024-01-12,"4,261,445"
120841,2024-01-15,"4,213,599"
120841,2024-01-16,"4,192,496"
120841,2024-01-17,"4,208,243"
120841,2024-01-18,"4,239,156"
120841,2024-01-19,"4,206,018"
120841,2024-01-22,"4,178,261"
120841,2024-01-23,"4,115,311"
120841,2024-01-24,"4,125,226"
120841,2024-01-25,"410,079"
120841,2024-01-26,"4,163,525"
120841,2024-01-29,"4,180,756"
120841,2024-01-30,"4,176,594"
120841,2024-01-31,"4,155,189"
120841,2024-02-01,"4,102,891"
120841,2024-02-02,"4,055,785"
120841,2024-02-05,"4,035,674"
120841,2024-02-06,"4,012,946"
120841,2024-02-07,"3,979,792"
120841,2024-02-08,"399,511"
120841,2024-02-09,"4,015,341"
120841,2024-02-12,"4,001,197"
120841,2024-02-13,"4,072,169"
120841,2024-02-14,"4,011,988"
120841,2024-02-15,"4,016,118"
120841,2024-02-16,"4,010,452"
120841,2024-02-19,"3,993,081"
120841,2024-02-20,"3,970,636"
120841,2024-02-21,"3,972,441"
120841,2024-02-22,"3,966,593"
120841,2024-02-23,"3,954,948"
120841,2024-02-26,"3,911,925"
120841,2024-02-27,"3,858,487"
120841,2024-02-28,"3,850,668"
120841,2024-02-29,"3,839,017"
120841,2024-03-01,"3,834,329"
120841,2024-03-04,"3,832,634"
120841,2024-03-05,"3,816,983"
120841,2024-03-06,"3,811,805"
120841,2024-03-07,"3,785,172"
120841,2024-03-08,"3,838,367"
120841,2024-03-11,"3,813,357"
120841,2024-03-12,"3,802,862"
120841,2024-03-13,"3,780,615"
120841,2024-03-14,"3,757,941"
120841,2024-03-15,"3,760,698"
120841,2024-03-18,"3,759,247"
120841,2024-03-19,"3,745,977"
120841,2024-03-20,"3,738,552"
120841,2024-03-21,"3,716,811"
120841,2024-03-22,"3,731,927"
120841,2024-03-25,"3,802,147"
120841,2024-03-26,"3,774,871"
120841,2024-03-27,"3,789,964"
120841,2024-03-28,"3,793,423"
120841,2024-03-29,"3,817,827"
120841,2024-04-01,"3,843,343"
120841,2024-04-02,"3,852,298"
120841,2024-04-03,"3,852,933"
120841,2024-04-04,"3,840,179"
120841,2024-04-05,"3,816,328"
120841,2024-04-08,"3,815,037"
120841,2024-04-09,"3,774,007"
120841,2024-04-10,"375,623"
120841,2024-04-11,"3,795,033"
120841,2024-04-12,"3,800,292"
120841,2024-04-15,"3,832,304"
120841,2024-04-16,"3,884,302"
120841,2024-04-17,"3,880,243"
120841,2024-04-18,"388,935"
120841,2024-04-19,"3,881,012"
120841,2024-04-22,"3,855,287"
120841,2024-04-23,"3,824,994"
120841,2024-04-24,"385,553"
120841,2024-04-25,"3,864,624"
120841,2024-04-26,"3,930,104"
120841,2024-04-29,"3,965,985"
120841,2024-04-30,"3,942,526"
120841,2024-05-01,"3,973,902"
120841,2024-05-02,"396,527"
120841,2024-05-03,"4,010,121"
120841,2024-05-06,"3,995,019"
120841,2024-05-07,"3,960,153"
120841,2024-05-08,"3,934,487"
120841,2024-05-09,"391,075"
120841,2024-05-10,"388,388"
120841,2024-05-13,"386,631"
120841,2024-05-14,"3,897,642"
120841,2024-05-15,"3,961,914"
120841,2024-05-16,"3,917,728"
120841,2024-05-17,"3,963,673"
120841,2024-05-20,"3,949,046"
120841,2024-05-21,"3,963,224"
120841,2024-05-22,"3,907,843"
120841,2024-05-23,"3,927,971"
120841,2024-05-24,"3,861,106"
120841,2024-05-27,"3,873,809"
120841,2024-05-28,"3,884,611"
120841,2024-05-29,"3,893,168"
120841,2024-05-30,"3,870,013"
120841,2024-05-31,"389,082"
120841,2024-06-03,"3,906,278"
120841,2024-06-04,"3,901,063"
120841,2024-06-05,"3,926,271"
120841,2024-06-06,"3,924,987"
120841,2024-06-07,"3,945,368"
120841,2024-06-10,"3,943,024"
120841,2024-06-11,"3,952,605"
120841,2024-06-12,"397,474"
120841,2024-06-13,"396,286"
120841,2024-06-14,"3,921,995"
120841,2024-06-17,"3,933,584"
120841,2024-06-18,"3,977,114"
120841,2024-06-19,"3,989,678"
120841,2024-06-20,"4,002,952"
120841,2024-06-21,"4,003,528"
120841,2024-06-24,"403,179"
120841,2024-06-25,"4,027,261"
120841,2024-06-26,"4,013,242"
120841,2024-06-27,"4,054,644"
120841,2024-06-28,403.78
120841,2024-07-01,"4,071,699"
120841,2024-07-02,"4,113,727"
120841,2024-07-03,"4,136,476"
120841,2024-07-04,"4,093,265"
120841,2024-07-05,"4,096,358"
120841,2024-07-08,"4,091,177"
120841,2024-07-09,"4,075,422"
120841,2024-07-10,"4,082,661"
120841,2024-07-11,"4,112,572"
120841,2024-07-12,"4,098,088"
120841,2024-07-15,"409,401"
120841,2024-07-16,"4,087,424"
120841,2024-07-17,"4,131,726"
120841,2024-07-18,"4,124,495"
120841,2024-07-19,"4,081,943"
120841,2024-07-22,"4,027,769"
120841,2024-07-23,"4,042,759"
120841,2024-07-24,"4,017,801"
120841,2024-07-25,"4,043,651"
120841,2024-07-26,"3,998,518"
120841,2024-07-29,"3,981,612"
120841,2024-07-30,"3,937,194"
120841,2024-07-31,"3,954,353"
120841,2024-08-01,"3,979,098"
120841,2024-08-02,"3,993,058"
120841,2024-08-05,"395,704"
120841,2024-08-06,"3,933,128"
120841,2024-08-07,"3,943,298"
120841,2024-08-08,"3,887,043"
120841,2024-08-09,"3,880,787"
120841,2024-08-12,"3,935,082"
120841,2024-08-13,"3,930,869"
120841,2024-08-14,"3,881,605"
120841,2024-08-15,"386,286"
120841,2024-08-16,"3,843,416"
120841,2024-08-19,"3,918,673"
120841,2024-08-20,"3,978,715"
120841,2024-08-21,"4,006,512"
120841,2024-08-22,"3,996,469"
120841,2024-08-23,"4,041,095"
120841,2024-08-26,"4,002,965"
120841,2024-08-27,"4,043,237"
120841,2024-08-28,"4,078,566"
120841,2024-08-29,"4,075,228"
120841,2024-08-30,"4,118,501"
120841,2024-09-02,"4,104,406"
120841,2024-09-03,"4,060,962"
120841,2024-09-04,"4,098,252"
120841,2024-09-05,"4,097,285"
120841,2024-09-06,"4,121,214"
120841,2024-09-09,"4,190,091"
120841,2024-09-10,"4,165,634"
120841,2024-09-11,"4,162,517"
120841,2024-09-12,"4,222,717"
120841,2024-09-13,"4,249,886"
120841,2024-09-16,"4,225,918"
120841,2024-09-17,"4,192,637"
120841,2024-09-18,"417,531"
120841,2024-09-19,"4,150,348"
120841,2024-09-20,"4,161,191"
120841,2024-09-23,"4,166,219"
120841,2024-09-24,"4,178,647"
120841,2024-09-25,"4,149,916"
120841,2024-09-26,"4,149,464"
120841,2024-09-27,"4,077,017"
120841,2024-09-30,"4,084,341"
120841,2024-10-01,"412,903"
120841,2024-10-02,"4,079,577"
120841,2024-10-03,"4,099,121"
120841,2024-10-04,"4,079,196"
120841,2024-10-07,"4,110,288"
120841,2024-10-08,"4,118,167"
120841,2024-10-09,"4,135,024"
120841,2024-10-10,"4,139,524"
120841,2024-10-11,"4,190,464"
120841,2024-10-14,"4,205,491"
120841,2024-10-15,"4,181,566"
120841,2024-10-16,"4,187,367"
120841,2024-10-17,"4,175,921"
120841,2024-10-18,"4,184,064"
120841,2024-10-21,"4,170,754"
120841,2024-10-22,"4,148,073"
120841,2024-10-23,"4,157,513"
120841,2024-10-24,"4,161,706"
120841,2024-10-25,"4,203,107"
120841,2024-10-28,"4,189,915"
120841,2024-10-29,"4,119,479"
120841,2024-10-30,410.84
120841,2024-10-31,"405,198"
120841,2024-11-01,"406,896"
120841,2024-11-04,"4,011,403"
120841,2024-11-05,"3,978,641"
120841,2024-11-06,"3,967,994"
120841,2024-11-07,"4,024,468"
120841,2024-11-08,"3,988,626"
120841,2024-11-11,"399,112"
120841,2024-11-12,"4,013,657"
120841,2024-11-13,"4,068,632"
120841,2024-11-14,"4,098,751"
120841,2024-11-15,"414,062"
120841,2024-11-18,"4,174,455"
120841,2024-11-19,"4,132,308"
120841,2024-11-20,"4,147,577"
120841,2024-11-21,"4,180,892"
120841,2024-11-22,"4,147,911"
120841,2024-11-25,"4,128,887"
120841,2024-11-26,"4,101,859"
120841,2024-11-27,"4,132,035"
120841,2024-11-28,"4,131,642"
120841,2024-11-29,"4,122,093"
120841,2024-12-02,"4,077,866"
120841,2024-12-03,"4,077,545"
120841,2024-12-04,"4,059,279"
120841,2024-12-05,"4,070,099"
120841,2024-12-06,"4,031,358"
120841,2024-12-09,"4,039,771"
120841,2024-12-10,"4,026,239"
120841,2024-12-11,"3,984,177"
120841,2024-12-12,"3,939,844"
120841,2024-12-13,"3,901,171"
120841,2024-12-16,"3,896,085"
120841,2024-12-17,"3,902,258"
120841,2024-12-18,"3,913,573"
120841,2024-12-19,"3,926,227"
120841,2024-12-20,"3,902,063"
120841,2024-12-23,"3,940,688"
120841,2024-12-24,"3,927,375"
120841,2024-12-25,"3,945,032"
120841,2024-12-26,"3,941,358"
120841,2024-12-27,"3,956,476"
120841,2024-12-30,"3,951,042"
120841,2024-12-31,"3,966,828"
120841,2025-01-01,"3,968,617"
120841,2025-01-02,"3,999,266"
120841,2025-01-03,"3,972,544"
120841,2025-01-06,"3,913,036"
120841,2025-01-07,"3,881,591"
120841,2025-01-08,"3,920,378"
120841,2025-01-09,"3,917,058"
120841,2025-01-10,"3,922,262"
120841,2025-01-13,"388,799"
120841,2025-01-14,"3,892,246"
120841,2025-01-15,"3,859,284"
120841,2025-01-16,"3,831,567"
120841,2025-01-17,"3,819,961"
120841,2025-01-20,"3,836,964"
120841,2025-01-21,"3,857,673"
120841,2025-01-22,"3,879,424"
120841,2025-01-23,"3,827,444"
120841,2025-01-24,"3,829,193"
120841,2025-01-27,"3,824,526"
120841,2025-01-28,"3,775,142"
120841,2025-01-29,"3,777,622"
120841,2025-01-30,"3,771,233"
120841,2025-01-31,"3,790,239"
120841,2025-02-03,"3,794,913"
120841,2025-02-04,"3,778,522"
120841,2025-02-05,"3,811,463"
120841,2025-02-06,"3,739,454"
120841,2025-02-07,"3,739,264"
120841,2025-02-10,"3,683,466"
120841,2025-02-11,"3,655,838"
120841,2025-02-12,"3,674,693"
120841,2025-02-13,"3,635,505"
120841,2025-02-14,"3,591,996"
120841,2025-02-17,"3,670,143"
120841,2025-02-18,"362,828"
120841,2025-02-19,"368,338"
120841,2025-02-20,"3,679,688"
120841,2025-02-21,"3,664,586"
120841,2025-02-24,"368,485"
120841,2025-02-25,"3,730,467"
120841,2025-02-26,"3,694,857"
120841,2025-02-27,"3,680,165"
120841,2025-02-28,"3,709,668"
120841,2025-03-03,"3,721,021"
120841,2025-03-04,"3,759,297"
120841,2025-03-05,"3,778,362"
120841,2025-03-06,"384,108"
120841,2025-03-07,"3,849,119"
120841,2025-03-10,"3,858,646"
120841,2025-03-11,"3,871,607"
120841,2025-03-12,"386,874"
120841,2025-03-13,"3,899,796"
120841,2025-03-14,"3,909,973"
120841,2025-03-17,"3,939,278"
120841,2025-03-18,"3,974,278"
120841,2025-03-19,"3,991,382"
120841,2025-03-20,"4,011,151"
120841,2025-03-21,"3,977,621"
120841,2025-03-24,"3,960,404"
120841,2025-03-25,"399,203"
120841,2025-03-26,"4,044,553"
120841,2025-03-27,"3,977,979"
120841,2025-03-28,"3,960,149"
120841,2025-03-31,"3,963,018"
120841,2025-04-01,"3,934,435"
120841,2025-04-02,"3,908,013"
120841,2025-04-03,"3,926,441"
120841,2025-04-04,"3,983,639"
120841,2025-04-07,"3,914,911"
120841,2025-04-08,"3,911,047"
120841,2025-04-09,"3,929,085"
120841,2025-04-10,"3,958,255"
120841,2025-04-11,"3,971,459"
120841,2025-04-14,"4,035,716"
120841,2025-04-15,"4,038,828"
120841,2025-04-16,"4,087,939"
120841,2025-04-17,406.68
120841,2025-04-18,"407,098"
120841,2025-04-21,"402,975"
120841,2025-04-22,"406,399"
120841,2025-04-23,"406,177"
120841,2025-04-24,"407,671"
120841,2025-04-25,"4,067,557"
120841,2025-04-28,"4,090,758"
120841,2025-04-29,"410,724"
120841,2025-04-30,"4,073,469"
120841,2025-05-01,"404,204"
120841,2025-05-02,"4,043,135"
120841,2025-05-05,"4,068,821"
120841,2025-05-06,"4,138,354"
120841,2025-05-07,"4,151,569"
120841,2025-05-08,"4,190,784"
120841,2025-05-09,"4,133,728"
120841,2025-05-12,"4,209,939"
120841,2025-05-13,"4,234,671"
120841,2025-05-14,"4,235,003"
120841,2025-05-15,"4,231,038"
120841,2025-05-16,"4,192,087"
120841,2025-05-19,"416,398"
120841,2025-05-20,"4,236,917"
120841,2025-05-21,"4,202,289"
120841,2025-05-22,"4,167,237"
120841,2025-05-23,"4,143,646"
120841,2025-05-26,"4,102,207"
120841,2025-05-27,"4,104,877"
120841,2025-05-28,"4,146,626"
120841,2025-05-29,"4,126,489"
120841,2025-05-30,"4,078,916"
120841,2025-06-02,"4,091,538"
120841,2025-06-03,"4,091,637"
120841,2025-06-04,"413,011"
120841,2025-06-05,"4,115,711"
120841,2025-06-06,"4,108,398"
120841,2025-06-09,"4,105,101"
120841,2025-06-10,"4,110,444"
120841,2025-06-11,"4,098,352"
120841,2025-06-12,"4,080,458"
120841,2025-06-13,"4,016,482"
120841,2025-06-16,"3,998,567"
120841,2025-06-17,"4,025,944"
120841,2025-06-18,"4,058,339"
120841,2025-06-19,"4,043,598"
120841,2025-06-20,"4,092,316"
120841,2025-06-23,"4,093,391"
120841,2025-06-24,"4,047,466"
120841,2025-06-25,"399,097"
120841,2025-06-26,"4,036,162"
120841,2025-06-27,"4,024,982"
120841,2025-06-30,"3,984,171"
120841,2025-07-01,"3,907,588"
120841,2025-07-02,"3,895,984"
120841,2025-07-03,"3,911,933"
120841,2025-07-04,"3,889,943"
120841,2025-07-07,"3,855,966"
120841,2025-07-08,"3,839,309"
120841,2025-07-09,"3,883,637"
120841,2025-07-10,"3,838,198"
120841,2025-07-11,"3,818,508"
120841,2025-07-14,"3,861,491"
120841,2025-07-15,"3,880,359"
120841,2025-07-16,"3,888,499"
120841,2025-07-17,"386,832"
120841,2025-07-18,"3,871,357"
120841,2025-07-21,"3,855,026"
120841,2025-07-22,"3,827,894"
120841,2025-07-23,"3,793,562"
120841,2025-07-24,"3,821,856"
120841,2025-07-25,"3,821,792"
120841,2025-07-28,"3,834,385"
120841,2025-07-29,"3,841,499"
120841,2025-07-30,"3,858,455"
120841,2025-07-31,"3,851,784"
120841,2025-08-01,"3,837,436"
120841,2025-08-04,"381,191"
120841,2025-08-05,"3,766,613"
120841,2025-08-06,"3,731,449"
120841,2025-08-07,"3,721,362"
120841,2025-08-08,"3,671,015"
120841,2025-08-11,"3,628,406"
120841,2025-08-12,"3,663,797"
120841,2025-08-13,"3,672,942"
120841,2025-08-14,"3,660,223"
120841,2025-08-15,"3,736,216"
120841,2025-08-18,"3,684,199"
120841,2025-08-19,"3,717,952"
120841,2025-08-20,"3,716,216"
120841,2025-08-21,"3,743,965"
120841,2025-08-22,"3,749,498"
120841,2025-08-25,"3,689,999"
120841,2025-08-26,"3,695,012"
120841,2025-08-27,"3,707,876"
120841,2025-08-28,"3,638,762"
120841,2025-08-29,"3,703,596"
120841,2025-09-01,"3,715,691"
120841,2025-09-02,"3,739,706"
120841,2025-09-03,"3,703,372"
120841,2025-09-04,"372,792"
120841,2025-09-05,"3,765,854"
120841,2025-09-08,"3,776,233"
120841,2025-09-09,"3,777,869"
120841,2025-09-10,"3,750,148"
120841,2025-09-11,"3,744,936"
120841,2025-09-12,"3,729,986"
120841,2025-09-15,"3,750,784"
120841,2025-09-16,"3,724,698"
120841,2025-09-17,"3,745,224"
120841,2025-09-18,"3,719,533"
120841,2025-09-19,"3,712,851"
120841,2025-09-22,"3,735,005"
120841,2025-09-23,"3,713,809"
120841,2025-09-24,"3,737,104"
120841,2025-09-25,"3,757,312"
120841,2025-09-26,"3,750,279"
120841,2025-09-29,"3,790,857"
120841,2025-09-30,"3,795,416"
120841,2025-10-01,"3,834,469"
120841,2025-10-02,"3,897,611"
120841,2025-10-03,"3,891,332"
120841,2025-10-06,"3,915,548"
120841,2025-10-07,"3,895,603"
120841,2025-10-08,"3,862,272"
120841,2025-10-09,"385,761"
120841,2025-10-10,"3,813,497"
120841,2025-10-13,"3,784,045"
120841,2025-10-14,"3,805,797"
120841,2025-10-15,"3,790,551"
120841,2025-10-16,"3,816,346"
120841,2025-10-17,"3,828,411"
120841,2025-10-20,"3,893,433"
120841,2025-10-21,"3,913,497"
120841,2025-10-22,"3,954,182"
120841,2025-10-23,"3,970,269"
120841,2025-10-24,"3,983,242"
120841,2025-10-27,"4,026,445"
120841,2025-10-28,"4,052,354"
120841,2025-10-29,"4,061,963"
120841,2025-10-30,"4,071,437"
120841,2025-10-31,"409,292"
120841,2025-11-03,"4,070,857"
120841,2025-11-04,"4,047,398"
120841,2025-11-05,"4,100,714"
120841,2025-11-06,"4,170,849"
120841,2025-11-07,"4,138,955"
120841,2025-11-10,"4,116,731"
120841,2025-11-11,"4,160,567"
120841,2025-11-12,"4,182,346"
120841,2025-11-13,"4,209,542"
120841,2025-11-14,"4,245,149"
120841,2025-11-17,"4,238,332"
120841,2025-11-18,"4,252,877"
120841,2025-11-19,"4,264,546"
120841,2025-11-20,"4,234,564"
120841,2025-11-21,"4,248,539"
120841,2025-11-24,"4,297,384"
120841,2025-11-25,"428,695"
120841,2025-11-26,"4,294,938"
120841,2025-11-27,"4,304,995"
120841,2025-11-28,"4,296,416"
120841,2025-12-01,"4,324,372"
120841,2025-12-02,"4,300,731"
120841,2025-12-03,"4,353,821"
120841,2025-12-04,"4,380,191"
120841,2025-12-05,"4,346,395"
120841,2025-12-08,"4,414,248"
120841,2025-12-09,"4,423,079"
120841,2025-12-10,"4,397,235"
120841,2025-12-11,"4,442,571"
120841,2025-12-12,"4,464,296"
120841,2025-12-15,"4,397,342"
120841,2025-12-16,"4,379,262"
120841,2025-12-17,"439,232"
120841,2025-12-18,"4,311,681"
120841,2025-12-19,"4,317,143"
120841,2025-12-22,"4,325,393"
120841,2025-12-23,"4,282,691"
120841,2025-12-24,"429,514"
120841,2025-12-25,"429,764"
120841,2025-12-26,"4,254,919"
120841,2025-12-29,"4,291,779"
120841,2025-12-30,"432,584"
120841,2025-12-31,"4,317,027"
120841,2026-01-01,"4,311,697"
120841,2026-01-02,"4,341,641"
120841,2026-01-05,"4,336,201"
120841,2026-01-06,"4,265,185"
120841,2026-01-07,"4,285,751"
120841,2026-01-08,"4,257,318"
120841,2026-01-09,"4,244,895"
120841,2026-01-12,"4,302,044"
120841,2026-01-13,"4,299,181"
120841,2026-01-14,"4,301,465"
120841,2026-01-15,"4,323,072"
120841,2026-01-16,"4,344,622"
120841,2026-01-19,"4,311,769"
120841,2026-01-20,431.17
120841,2026-01-21,431.53
120841,2026-01-22,"4,327,898"
120841,2026-01-23,"434,119"
120841,2026-01-26,"4,443,682"
120841,2026-01-27,"4,400,108"
120841,2026-01-28,"4,440,596"
120841,2026-01-29,"4,489,498"
120841,2026-01-30,"4,511,378"
120841,2026-02-02,"4,487,893"
120841,2026-02-03,"4,556,616"
120841,2026-02-04,"4,471,682"
120841,2026-02-05,"4,447,111"
120841,2026-02-06,"4,495,621"
120841,2026-02-09,"4,483,283"
120841,2026-02-10,"4,549,198"
120841,2026-02-11,"4,491,263"
120841,2026-02-12,"4,449,724"
120841,2026-02-13,"4,431,195"
120841,2026-02-16,"4,449,832"
120841,2026-02-17,"4,443,419"
120841,2026-02-18,"4,426,526"
120841,2026-02-19,"4,484,637"
120841,2026-02-20,"4,547,242"
120841,2026-02-23,"4,532,992"
120841,2026-02-24,"4,467,457"
120841,2026-02-25,"4,385,519"
120841,2026-02-26,"4,397,052"
120841,2026-02-27,"4,424,844"
120841,2026-03-02,"4,429,588"
120841,2026-03-03,"4,429,103"
120841,2026-03-04,"4,400,057"
120841,2026-03-05,"4,427,831"
120841,2026-03-06,"449,617"
120841,2026-03-09,"4,411,394"
120841,2026-03-10,"4,410,655"
120841,2026-03-11,"4,375,327"
120841,2026-03-12,"432,042"
120841,2026-03-13,"4,279,786"
120841,2026-03-16,"4,296,356"
120841,2026-03-17,"4,313,952"
120841,2026-03-18,"4,372,124"
120841,2026-03-19,"4,374,719"
120841,2026-03-20,"430,963"
120841,2026-03-23,"4,302,806"
120841,2026-03-24,"4,252,711"
120841,2026-03-25,"4,209,861"
120841,2026-03-26,"4,233,654"
120841,2026-03-27,"4,243,099"
120841,2026-03-30,"4,267,344"
120841,2026-03-31,"4,256,106"
120841,2026-04-01,"4,288,094"
120841,2026-04-02,"4,274,693"
120841,2026-04-03,"4,319,227"
120841,2026-04-06,"4,334,611"
120841,2026-04-07,"4,328,937"
120841,2026-04-08,"433,928"
120841,2026-04-09,"4,340,835"
120841,2026-04-10,"4,404,642"
120841,2026-04-13,"4,416,464"
120841,2026-04-14,"441,868"
120841,2026-04-15,"4,411,672"
120841,2026-04-16,"4,446,893"
120841,2026-04-17,"4,477,052"
120841,2026-04-20,"4,468,557"
120841,2026-04-21,"4,425,529"
120841,2026-04-22,"439,273"
120841,2026-04-23,"4,387,865"
120841,2026-04-24,"4,442,667"
120841,2026-04-27,"4,435,164"
120841,2026-04-28,"4,414,262"
120841,2026-04-29,"4,348,489"
120841,2026-04-30,"4,409,197"
120841,2026-05-01,"4,433,666"
120841,2026-05-04,"4,467,204"
120841,2026-05-05,"4,507,578"
120841,2026-05-06,"4,503,357"
120841,2026-05-07,"4,509,043"
120841,2026-05-08,"4,570,986"
120841,2026-05-11,"4,580,594"
120841,2026-05-12,"4,606,766"
120841,2026-05-13,"4,644,666"
120841,2026-05-14,"4,673,487"
120841,2026-05-15,"4,670,616"
120841,2026-05-18,"467,163"
120841,2026-05-19,"4,706,206"
120841,2026-05-20,"4,740,969"
120841,2026-05-21,"4,792,539"
120841,2026-05-22,"4,818,373"
120841,2026-05-25,"4,846,292"
120841,2026-05-26,"4,829,748"
120841,2026-05-27,"4,807,537"
120841,2026-05-28,"4,843,247"
120841,2026-05-29,"482,127"
120842,2022-01-03,"621,265"
120842,2022-01-04,"632,031"
120842,2022-01-05,"641,764"
120842,2022-01-06,"644,521"
120842,2022-01-07,"642,674"
120842,2022-01-10,"642,159"
120842,2022-01-11,64.93
120842,2022-01-12,"649,455"
120842,2022-01-13,"645,565"
120842,2022-01-14,"65,547"
120842,2022-01-17,"657,339"
120842,2022-01-18,"653,254"
120842,2022-01-19,"657,453"
120842,2022-01-20,"665,588"
120842,2022-01-21,"658,053"
120842,2022-01-24,"656,919"
120842,2022-01-25,"655,424"
120842,2022-01-26,"659,427"
120842,2022-01-27,"664,882"
120842,2022-01-28,"660,954"
120842,2022-01-31,"649,688"
120842,2022-02-01,"658,205"
120842,2022-02-02,"649,879"
120842,2022-02-03,"652,432"
120842,2022-02-04,"651,842"
120842,2022-02-07,"653,551"
120842,2022-02-08,"667,046"
120842,2022-02-09,"692,216"
120842,2022-02-10,"679,272"
120842,2022-02-11,"687,783"
120842,2022-02-14,"686,961"
120842,2022-02-15,69.61
120842,2022-02-16,"704,597"
120842,2022-02-17,"71,707"
120842,2022-02-18,"720,005"
120842,2022-02-21,"712,861"
120842,2022-02-22,"721,306"
120842,2022-02-23,"722,813"
120842,2022-02-24,"721,279"
120842,2022-02-25,"717,664"
120842,2022-02-28,"72,685"
120842,2022-03-01,"741,433"
120842,2022-03-02,"731,394"
120842,2022-03-03,"737,357"
120842,2022-03-04,"734,573"
120842,2022-03-07,"722,272"
120842,2022-03-08,"724,039"
120842,2022-03-09,"717,338"
120842,2022-03-10,"704,394"
120842,2022-03-11,"698,305"
120842,2022-03-14,"690,233"
120842,2022-03-15,"685,374"
120842,2022-03-16,"675,038"
120842,2022-03-17,"672,307"
120842,2022-03-18,"667,042"
120842,2022-03-21,"670,499"
120842,2022-03-22,"675,735"
120842,2022-03-23,67.83
120842,2022-03-24,"676,848"
120842,2022-03-25,"67,518"
120842,2022-03-28,"668,901"
120842,2022-03-29,"66,287"
120842,2022-03-30,"668,927"
120842,2022-03-31,"655,428"
120842,2022-04-01,"655,237"
120842,2022-04-04,"653,145"
120842,2022-04-05,"658,289"
120842,2022-04-06,"647,594"
120842,2022-04-07,"648,128"
120842,2022-04-08,"651,233"
120842,2022-04-11,"636,984"
120842,2022-04-12,"62,927"
120842,2022-04-13,"629,003"
120842,2022-04-14,"633,313"
120842,2022-04-15,"635,126"
120842,2022-04-18,"639,832"
120842,2022-04-19,"632,046"
120842,2022-04-20,"620,559"
120842,2022-04-21,"621,606"
120842,2022-04-22,"61,294"
120842,2022-04-25,"607,034"
120842,2022-04-26,"61,426"
120842,2022-04-27,"616,067"
120842,2022-04-28,"612,305"
120842,2022-04-29,"607,621"
120842,2022-05-02,"612,566"
120842,2022-05-03,"614,537"
120842,2022-05-04,"606,077"
120842,2022-05-05,"59,251"
120842,2022-05-06,"606,416"
120842,2022-05-09,"598,011"
120842,2022-05-10,"602,206"
120842,2022-05-11,"613,607"
120842,2022-05-12,"615,107"
120842,2022-05-13,"611,114"
120842,2022-05-16,"601,178"
120842,2022-05-17,"591,304"
120842,2022-05-18,"594,376"
120842,2022-05-19,"605,197"
120842,2022-05-20,"602,746"
120842,2022-05-23,"599,154"
120842,2022-05-24,"604,584"
120842,2022-05-25,"600,046"
120842,2022-05-26,"602,427"
120842,2022-05-27,"603,135"
120842,2022-05-30,"600,591"
120842,2022-05-31,"600,885"
120842,2022-06-01,"614,114"
120842,2022-06-02,"618,991"
120842,2022-06-03,"627,561"
120842,2022-06-06,"621,118"
120842,2022-06-07,"629,743"
120842,2022-06-08,"635,006"
120842,2022-06-09,"624,132"
120842,2022-06-10,"628,601"
120842,2022-06-13,"625,173"
120842,2022-06-14,"614,126"
120842,2022-06-15,"615,496"
120842,2022-06-16,"619,898"
120842,2022-06-17,"621,443"
120842,2022-06-20,"621,051"
